Label,Body
Network, "Recharge done on 09-Jan-17 09:36 AM,MRP:Rs200.00,PF:-46.09,Revised STax:Rs26.09,Talktime:Rs220.00,Balance:Rs220.00,TransID:544775105"
Network, "Recharge done on 31-Dec-16 08:35 AM,MRP:Rs265.00,PF:229.43,STax:Rs34.57,Talktime:Rs1.00,Balance:Rs114.86,TransID:527912569,Benefit:1.5GB 3g or 4g Data, 28 days"
Network, "Recharge done on 23-Dec-16 06:32 PM,MRP:Rs200.00,PF:-46.09,Revised STax:Rs26.09,Talktime:Rs220.00,Balance:Rs220.99,TransID:514236205"
Network, "Recharge done on 16-Dec-16 06:25 PM,MRP:Rs110.00,PF:-14.35,Stax:Rs14.35,Talktime:Rs110.00,Balance:Rs138.77,TransID:388865771,Benefit:"
Network, "Recharge done on 16-Dec-16 06:24 PM,MRP:Rs295.00,PF:255.52,Revised STax:Rs38.48,Talktime:Rs1.00,Balance:Rs28.77,TransID:388862843,Benefit - 1GB 3G day and night + 1GB night 12AM - 6AM for 28 days . Check balance dial *121*2#"
Network, "Recharge done on 05-Dec-16 09:36 AM,MRP:Rs110.00,PF:-14.35,Stax:Rs14.35,Talktime:Rs110.00,Balance:Rs245.21,TransID:364658505,Benefit:"
Network, "Recharge done on 01-Dec-16 04:13 PM,MRP:Rs200.00,PF:-46.09,Revised STax:Rs26.09,Talktime:Rs220.00,Balance:Rs220.32,TransID:474298175"
Network, "Recharge done on 22-Nov-16 10:50 PM,MRP:Rs315.00,PF:273.91,Revised STax:Rs41.09,Talktime:Rs0.00,Balance:Rs162.54,TransID:458992059,Benefit:-Local A2A@10p/min for 80 days"
Network, "Recharge done on 21-Nov-16 10:06 AM,MRP:Rs200.00,PF:-26.09,Revised STax:Rs26.09,Talktime:Rs200.00,Balance:Rs209.28,TransID:455421361"
Network, "Recharge done on 15-Nov-16 11:57 PM,MRP:Rs265.00,PF:229.43,STax:Rs34.57,Talktime:Rs1.00,Balance:Rs161.64,TransID:161115303219,Benefit:-1GB 4G/3G Data for 28 days."
Network, "Recharge done on 13-Nov-16 06:27 PM,MRP:Rs200.00,PF:-26.09,STax:Rs26.09,Talktime:Rs200.00,Balance:Rs200.00,TransID:532637,Benefit:Full talktime of Rs200 credited into your account"
Network, "Recharge done on 30-Oct-16 06:43 PM,MRP:Rs200.00,PF:-26.09,STax:Rs26.09,Talktime:Rs200.00,Balance:Rs202.25,TransID:161030323605,Benefit:Full talktime of Rs200 credited into your account"
Network, "Recharge done on 19-Oct-16 08:08 AM,MRP:Rs265.00,PF:229.43,STax:Rs34.57,Talktime:Rs1.00,Balance:Rs135.83,TransID:161019914358,Benefit:1GB 4G/3G Data for 28 days."
Network, "Recharge done on 11-Oct-16 10:46 PM,MRP:Rs200.00,PF:-26.09,STax:Rs26.09,Talktime:Rs200.00,Balance:Rs204.86,TransID:161011861343,Benefit:Full talktime of Rs200 credited into your account"
Network, "Recharge done on 29-Sep-16 01:53 PM,MRP:Rs200.00,PF:-26.09,STax:Rs26.09,Talktime:Rs200.00,Balance:Rs200.06,TransID:16092985778,Benefit:Full talktime of Rs200 credited into your account"
Network, "Recharge done on 22-Sep-16 10:40 PM,MRP:Rs265.00,PF:229.43,STax:Rs34.57,Talktime:Rs1.00,Balance:Rs132.46,TransID:351449339,Benefit:1GB 4G/3G Data for 28 days."
Network, "Recharge done on 15-Sep-16 03:49 AM,MRP:Rs200.00,PF:-26.09,STax:Rs26.09,Talktime:Rs200.00,Balance:Rs200.07,TransID:160915793789,Benefit:Full talktime of Rs200 credited into your account"
Network, "Recharge done on 05-Sep-16 10:26 AM,MRP:Rs315.00,PF:273.91,Revised STax:Rs41.09,Talktime:Rs0.00,Balance:Rs181.72,TransID:160905799542,Benefit:-Local A2A@10p/min for 80 days"
Network, "Recharge done on 05-Sep-16 10:24 AM,MRP:Rs200.00,PF:3.00,Revised STax:Rs26.09,Talktime:Rs170.91,Balance:Rs181.72,TransID:799028"
Network, "Recharge done on 27-Aug-16 05:10 PM,MRP:Rs100.00,PF:3.00,Revised STax:Rs13.04,Talktime:Rs83.96,Balance:Rs100.40,TransID:092738"
Network, "Recharge done on 27-Aug-16 05:09 PM,MRP:Rs265.00,PF:229.43,STax:Rs34.57,Talktime:Rs1.00,Balance:Rs16.44,TransID:092446,Benefit:1GB 4G/3G Data for 28 days."
Network, "Recharge done on 20-Aug-16 11:11 PM,MRP:Rs100.00,PF:3.00,Revised STax:Rs13.04,Talktime:Rs83.96,Balance:Rs88.98,TransID:160820206099"
Network, "Recharge done on 14-Aug-16 05:49 AM,MRP:Rs197.00,PF:170.30,STax:Rs25.70,Talktime:Rs1.00,Balance:Rs73.09,TransID:338864,Benefit:MRP:800 MB 2G/3G/4G, 21Days"
Network, "Recharge done on 11-Aug-16 09:48 PM,MRP:Rs100.00,PF:3.00,Revised STax:Rs13.04,Talktime:Rs83.96,Balance:Rs99.25,TransID:736878"
Network, "Recharge done on 09-Aug-16 09:25 PM,MRP:Rs115.00,PF:100.00,Revised STax:Rs15.00,Talktime:Rs0.00,Balance:Rs64.32,TransID:160809196295,Benefit:-Local airtel calls at 10p/min for 28 Days"
Network, "Recharge done on 08-Aug-16 12:18 PM,MRP:Rs100.00,PF:3.00,Revised STax:Rs13.04,Talktime:Rs83.96,Balance:Rs85.22,TransID:160808786318"
Network, "Recharge done on 29-Jul-16 08:08 AM,MRP:Rs200.00,PF:3.00,Revised STax:Rs26.09,Talktime:Rs170.91,Balance:Rs175.33,TransID:16072944967"
Network, "Recharge done on 24-Jul-16 11:46 AM,MRP:Rs100.00,PF:3.00,Revised STax:Rs13.04,Talktime:Rs83.96,Balance:Rs85.05,TransID:825082"
Network, "Recharge done on 23-Jul-16 07:57 AM,MRP:Rs193.00,PF:166.83,Revised STax:Rs25.17,Talktime:Rs1.00,Balance:Rs34.89,TransID:160723540064,Benefit:-575MB 3G Internet valid for 21 Days"
Network, "Recharge done on 17-Jul-16 09:05 AM,MRP:Rs100.00,PF:3.00,Revised STax:Rs13.04,Talktime:Rs83.96,Balance:Rs94.99,TransID:028225"
Network, "Recharge done on 16-Jul-16 08:12 PM,MRP:Rs101.00,PF:86.83,Revised STax:Rs13.17,Talktime:Rs1.00,Balance:Rs15.45,TransID:160716939076,Benefit:-300MB 4G/3G Internet, 10 Days for 10 Days"
Network, "Recharge done on 12-Jul-16 07:42 AM,MRP:Rs115.00,PF:100.00,Revised STax:Rs15.00,Talktime:Rs0.00,Balance:Rs104.61,TransID:160712744444,Benefit:-Local airtel calls at 10p/min for 28 Days"
Network, "Recharge done on 30-Jun-16 10:51 PM,MRP:Rs200.00,PF:3.00,Revised STax:Rs26.09,Talktime:Rs170.91,Balance:Rs171.19,TransID:160630904307"
Network, "Recharge done on 25-Jun-16 08:49 AM,MRP:Rs265.00,PF:229.43,Revised STax:Rs34.57,Talktime:Rs1.00,Balance:Rs42.46,TransID:442240,Benefit:-1GB 4G/3G Data for 28 days"
Network, "Recharge done on 12-Jun-16 08:44 PM,MRP:Rs197.00,PF:170.30,Revised STax:Rs25.70,Talktime:Rs1.00,Balance:Rs165.07,TransID:160612467586,Benefit:-600MB 4G/3G Internet, 21 Days."
Network, "Recharge done on 12-Jun-16 08:42 PM,MRP:Rs115.00,PF:100.00,Revised STax:Rs15.00,Talktime:Rs0.00,Balance:Rs165.07,TransID:160612467226,Benefit:-Local airtel calls at 10p/min for 28 Days"
Network, "Recharge done on 09-Jun-16 02:59 PM,MRP:Rs200.00,PF:3.00,Revised STax:Rs26.09,Talktime:Rs170.91,Balance:Rs184.87,TransID:1606091819"
Network, "Recharge done on 28-May-16 05:39 AM,MRP:Rs197.00,PF:171.05,STax:Rs24.95,Talktime:Rs1.00,Balance:Rs117.07,TransID:592525,Benefit:600MB 4G/3G Internet valid for 21 Days"
Network, "Recharge done on 16-May-16 12:36 PM,MRP:Rs178.00,PF:154.46,Revised STax:Rs22.54,Talktime:Rs1.00,Balance:Rs199.24,TransID:160516605020,Benefit:1GB 2G, 28 days validity"
Network, "Recharge done on 13-May-16 08:55 AM,MRP:Rs115.00,PF:100.44,STax:Rs14.56,Talktime:Rs0.00,Balance:Rs251.02,TransID:801126"
Network, "Recharge done on 13-May-16 07:53 AM,MRP:Rs200.00,PF:3.00,STax:Rs25.33,Talktime:Rs171.67,Balance:Rs224.16,TransID:160513790572"
Network, "Recharge done on 18-Apr-16 02:14 PM,MRP:Rs178.00,PF:154.46,Revised STax:Rs22.54,Talktime:Rs1.00,Balance:Rs79.25,TransID:160418627657,Benefit:1GB 2G, 28 days validity"
Network, "Recharge done on 09-Apr-16 09:20 PM,MRP:Rs115.00,PF:100.44,Revised STax:Rs14.56,Talktime:Rs0.00,Balance:Rs106.76,TransID:702674,Benefit:Loc airtel calls at 10p/min for 28 days.FREE 50% Night Data CASHBACK.Click http://airtel.in/night"
Network, "Recharge done on 04-Apr-16 07:46 AM,MRP:Rs197.00,PF:171.05,Revised STax:Rs24.95,Talktime:Rs1.00,Balance:Rs143.34,TransID:338739,Benefit:800MB 3G data for 21 days. Download latest tamil song free http://wynk.in/mu/TN on Wynk music (data charges apply)."
Network, "Recharge done on 17-Mar-16 08:43 PM,MRP:Rs197.00,PF:171.05,Revised STax:Rs24.95,Talktime:Rs1.00,Balance:Rs237.86,TransID:393949,Benefit:800MB 3G data for 21 days. Download latest tamil song free http://wynk.in/mu/TN on Wynk music (data charges apply)."
Network, "Recharge Successful on datetime#,MRP:Rs115.00,PF:100.44,Revised STax:Rs14.56,Talktime:Rs0.00,Balance:Rs247.63,TransID:737200,Benefit:Loc airtel calls at 10p/min for 28 days.FREE 50% Night Data CASHBACK.Click http://airtel.in/night"
Network, "Recharge done on 14-Mar-16 09:39 PM,MRP:Rs200.00,PF:3.00,STax:Rs25.33,Talktime:Rs171.67,Balance:Rs220.07,TransID:736621"
Network, "Recharge Successful on datetime#,MRP:Rs197.00,PF:171.05,Revised STax:Rs24.95,Talktime:Rs1.00,Balance:Rs78.21,TransID:368454,Benefit:800MB 3G data for 21 days. Download latest tamil song free http://wynk.in/mu/TN on Wynk music (data charges apply)."
Network, "Recharge Successful on datetime#,MRP:Rs197.00,PF:171.05,Revised STax:Rs24.95,Talktime:Rs1.00,Balance:Rs94.67,TransID:579265,Benefit:800MB 3G, 21 days. Download latest tamil songs free http://wynk.in mu TN on Wynk music data charges apply.FREE Data share on 3G/4G pack.Click http://airtel.in/family"
Network, "Recharge Successful on 13-Feb-16 05:07 PM,MRP:Rs115.00,STax:Rs14.56,TransID:750032,Benefit:Loc airtel calls at 10p/min for 28 days.FREE 50% Night Data CASHBACK.Click http://airtel.in/night"
Network, "Recharge Successful on 05-Feb-16 07:19 PM,MRP:Rs197.00,STax:Rs24.95,TransID:955913,Benefit:800MB 3G, 21 days. Download latest tamil songs free http://wynk.in mu TN on Wynk music data charges apply.FREE Data share on 3G/4G pack.Click http://airtel.in/family"
Network, "Recharge done on 05-Feb-16 07:09 PM,MRP:Rs100.00,PF:3.00,STax:Rs12.66,Talktime:Rs84.34,Balance:Rs113.69,TransID:953709"
Network, "Recharge Successful on 26-Jan-16 01:47 PM,MRP:Rs193.00,PF:167.56,Revised STax:Rs24.44,Talktime:Rs1.00,Balance:Rs76.53,TransID:601346;Benefit:785MB 3G,21d"
Network, "Recharge Successful on datetime#,MRP:Rs100.00,PF:3.00,Revised STax:Rs12.66,Talktime:Rs84.34,Balance:Rs84.41,TransID:873344,Benefit:Free Music on Airtel.Click http://wynk.in/mu/TN"
Network, "Recharge Successful on 20-Jan-16 09:07 PM,MRP:Rs115.00,STax:Rs14.56,TransID:461478,Benefit:Loc airtel calls at 10p/min for 28 days.FREE 50% Night Data CASHBACK.Click http://airtel.in/night"
Network, "Recharge Successful on 16-Jan-16 09:21 PM,MRP:Rs193.00,PF:167.56,Revised STax:Rs24.44,Talktime:Rs1.00,Balance:Rs50.09,TransID:1749643649;Benefit:785MB 3G,21d"
Network, "Recharge Successful on 01-Jan-16 09:17 PM,MRP:Rs193.00,PF:167.56,Revised STax:Rs24.44105,Talktime:Rs1.00,Balance:Rs77.00,TransID:1726971855;Benefit:785MB 3G,21d"
Network, "Recharge Successful on 27-Dec-15 11:47 AM,MRP:Rs110.00,STax:Rs13.93013,TransID:1717755907,Benefit:FREE 50% Night Data CASHBACK.Click http://airtel.in/night"
Network, "Recharge Successful on 06-Dec-15 08:54 AM,MRP:Rs110.00,PF:3.00,Revised STax:Rs13.93013,Talktime:Rs93.07,Balance:Rs95.90,TransID:1686746741"
Network, "Recharge done on 28-Nov-15 11:29 AM,MRP:Rs193.00,PF:167.56,STax:Rs24.44105,Talktime:Rs1.00,Balance:Rs65.28,TransID:1674328321"
Network, "Recharge Successful on 19-Nov-15 10:35 PM,MRP:Rs147.00,STax:Rs18.61572,TransID:1662154127,Validity:28 days,Benefit:147-10pA2A 30pA2M 28D"
Network, "Recharge Successful on 18-Nov-15 07:25 PM,MRP:Rs110.00,PF:3.00,Revised STax:Rs13.93013,Talktime:Rs93.07,Balance:Rs93.07,TransID:1660417591"
Network, "Recharge successful for Rs 193.00 .Talktime Credited: Rs 1.00, Processing Fee: Rs 168.30, Service Tax: Rs  23.70175. Current Balance: Rs 76.91. Validity :25-Dec-29"
Network, "Recharge successful for Rs 197.00 .Talktime Credited: Rs 1.00, Processing Fee: Rs 171.81, Service Tax: Rs  24.19298. Current Balance: Rs 147.19. Validity :25-Dec-29"
Network, Hi! You have unused balance of Rs.10 in your Airtel Money account. Use it to get 5% Cashback on Prepaid recharges on Airtel Money app.T&C Apply.
Network, Your order from Ebay is dispatched through Blue Dart Awb# 69460366942 will be delivered by 27-AUG-16.Track us on www.bluedart.com
Network, Hi Ajeesh! Sanjana who matches your preference has viewed your profile. To view visit www.cmatri.in/?GGuOdB~n~grNC
Network, Darshana Sudarsanan and 6 others have added their photos & also match your partner preference. View photos on EzhavaMatrimony by visiting www.cmatri.in/?xyVzcB~n~grNC
Network, "Hi EZH529956, we noticed you visited the payment page. To upgrade to a premium membership or to complete payment, call 1-800-3000-4466 or visit www.cmatri.in/?b5mxcB~n~grNC"
Network, Shilpa C T and 6 others have added their photos & also match your partner preference. View photos on EzhavaMatrimony by visiting www.cmatri.in/?6bowcB~n~grNC
Network, Anju Ani and 6 others have added their photos & also match your partner preference. View photos on EzhavaMatrimony by visiting www.cmatri.in/?GJTucB~n~grNC
Network, "Dear Ajeesh, Search Smarter, Match Faster with the all new Community Matrimony App. Install free at http://tinyurl.com/qghkxp2"
Network, "Dear member, lots of new matches are added on EzhavaMatrimony.com everyday. Dont miss, Login now and connect with them www.cmatri.in/?s3q8cB~n~grNC"
Network, "Dear member, lots of new matches are added on EzhavaMatrimony.com everyday. Dont miss, Login now and connect with them www.cmatri.in/?dzk7cB~n~grNC"
Network, "As per Govt. directive, you can use old Rs500 notes towards prepaid mobile recharge of Rs500 till 15-Dec-2016.For exciting recharges,visit your nearest retailer"
Network, FreeCharge offer! Get Rs.30 cashback on min. recharge of Rs.30.Use code AE30 for ajeeshreloaded@gmail.com . Offer valid till 13 Sep. Visit frch.in/F
Network, FreeCharge special offer! Get Rs.25 cashback on min. recharge of Rs.25.Use code FCB25 for ajeeshreloaded@gmail.com. Offer valid till 24 Aug. Visit frch.in/F
Network, "Hi Ajeesh, Rs.75.00 has been added as cashback to wallet by FREECHARGE. Updated balance is 210.00. Check out our offers http://frch.in/offerspage"
Network, "656495 is your Flipkart verification code. Code valid for 10 minutes only, one time use. Happy Shopping!"
Network, "Your Interest to Dilna(E3578693) has been sent. Now, contact her through her Relationship Manager, Aswathy P M Call +91-9387955865"
Network, "Your Interest to Resmi(E3144087) has been sent. Now, contact her through her Relationship Manager,  Call +91-8893766155"
Network, Jinju Josh... and 1 more member viewed your profile recently. They seem interested in you. Know more about them - https://m.keralamatrimony.com/bm/EMnJP~8nK0dB~0
Network, "Your Interest to Reshma Haridas(E3445785) has been sent. Now, contact her through her Relationship Manager, Rekha N R Call +91-8893144660"
Network, 9994429844Your policy document Ref / AWB No SC2654241 has been delivered to you at your mailing address through BSA Citi courier. In case have any query contact 18002120177 between 10.00AM to 5.00 PM case of any query. Or Track your order on below link: http://203.115.106.5/PodTrackingnew/PodTracking.aspx
Network, You paid Paytm Rs. 110.00 with your Paytm wallet. Your new Paytm wallet balance is Rs. 0.0 Transaction ID: 1296404050 .
Network, "Hi Ajeesh, 183373 is the OTP you have requested to verify your mobile no. Verify now and let employers reach you for jobs."
Network, "Hi , 819995 is your One Time Password (OTP) for Monster Login."
Network, Muthu A (8428915570) is on the way to your location in a White Swift Dzire TN09CC6412. You are paying Rs. 82 for this ride. Once you board the cab please share OSN307247101 with driver to start trip.
Network, Sorry! Your Ola Share booking OSN307245657 has been cancelled as driver was unable to serve you this time. Please try booking again.
Network, "A reminder regarding ESA timesheets for August  1. Submit your month-end timesheet for the days August 26-31 by 8 p.m. local time, Thursday, August 31.  2. Submit your regular weekly timesheet by midnight on Friday, September 1, by revising the month-end timesheet only after your project manager approves it. Mobile link - http://1ct.es/Mobile%20TS"
Network, "Dear Ajeesh B, Your account has been unlocked. Thank you for using IT Services."
Network, Please submit your weekly timesheet in ESA by Friday EOD IST. Timesheet submission is mandatory for all Cognizant, associates. Mobile link -- http://1ct.es/Mobile%20TS
Network, "Dear Ajeesh B, Your account has been unlocked. Thank you for using IT Services."
Network, "Category-HRA,Status-REJECTED,Comment-Proof not attach"
Network, Form 16 & 12BA for FY 2016-17 is now available in MyPay. Regards CTS India Finance.
Network, "Dear Associate,Your timesheet for the period ending 04/15/2017 is due for submission. Please fill the timesheet in ESA on or before 15th Apr.Please ignore, if you have already submitted. Thank You"
Network, "Category-HRA,Status-REJECTED,Comment-As per lease"
Network, "Dear Associate, in view of the adverse weather forecast today (Dec 12, 2016), we would advise you to exercise caution while traveling and wherever possible discuss with your manager to work from home. Associates working on CIS, BPS and 24/7 support projects, please contact your manager."
Cognizant, "Dear Associate, Cognizant, offices in Chennai and Coimbatore will remain closed today, Dec 6, 2016. Note: Associates working on CIS, BPS and 24/7 support projects, please contact your manager for instructions."
Network, "Hi, Jayalekshmi Ac has invited you to Connect! Visit http://t.shaadi.com/AkPSu to view her profile and respond now."
Network, "Hi, Ateeg K has invited you to Connect! Visit http://www.malayaleeshaadi.com/p/T799c7 to view her profile and respond now."
Network, Electricity charges Rs.80 for SC.No.030410021019 is due on 21/02/2017. Pay online at www.tnebnet.org/awp/login. Save Electricity.
Network, Electricity charges Rs.35 for SC.No.030410021019 is due on 21/12/2016. Pay online at www.tnebnet.org/awp/login. Save Electricity.
Network, Electricity charges Rs.245 for SC.No.030410021019 is due on 20/10/2015. Pay online at www.tnebnet.org/awp/login. Save Electricity.
